Day,PJME_MW
2011-07-13,1001926.0
2011-07-14,870263.0
2011-07-15,869059.0
2011-07-16,836803.0
2011-07-17,874365.0
2011-07-18,1045372.0
2011-07-19,1089728.0
2011-07-20,1080217.0
2011-07-21,1175477.0
2011-07-22,1247699.0
2011-07-23,1151439.0
2011-07-24,1065999.0
2011-07-25,1004997.0
2011-07-26,1006004.0
2011-07-27,966672.0
2011-07-28,956545.0
2011-07-29,1043823.0
2011-07-30,979825.0
2011-07-31,933997.0
2011-08-01,1042832.0
2011-08-02,995105.0
2011-08-03,931447.0
2011-08-04,894869.0
2011-08-05,910936.0
2011-08-06,863714.0
2011-08-07,928002.0
2011-08-08,1036701.0
2011-08-09,960875.0
2011-08-10,936280.0
2011-08-11,877643.0
2011-08-12,835157.0
2011-08-13,779272.0
2011-08-14,758697.0
2011-08-15,832362.0
2011-08-16,835772.0
2011-08-17,886425.0
2011-08-18,905731.0
2011-08-19,883733.0
2011-08-20,812620.0
2011-08-21,814919.0
2011-08-22,827273.0
2011-08-23,774423.0
2011-08-24,810061.0
2011-08-25,867001.0
2011-08-26,903444.0
2011-08-27,812366.0
2011-08-28,622115.0
2011-08-29,696619.0
2011-08-30,751611.0
2011-08-31,793738.0
2011-09-01,808101.0
2011-09-02,785467.0
2011-09-03,762447.0
2011-09-04,810818.0
2011-09-05,811468.0
2011-09-06,743977.0
2011-09-07,776219.0
2011-09-08,795089.0
2011-09-09,838357.0
2011-09-10,795575.0
2011-09-11,724492.0
2011-09-12,816496.0
2011-09-13,845253.0
2011-09-14,885497.0
2011-09-15,788234.0
2011-09-16,664861.0
2011-09-17,608968.0
2011-09-18,595512.0
2011-09-19,678499.0
2011-09-20,707636.0
2011-09-21,733648.0
2011-09-22,800017.0
2011-09-23,792113.0
2011-09-24,720825.0
2011-09-25,725512.0
2011-09-26,827639.0
2011-09-27,826460.0
2011-09-28,820440.0
2011-09-29,789013.0
2011-09-30,715783.0
2011-10-01,621173.0
2011-10-02,608061.0
2011-10-03,683714.0
2011-10-04,684859.0
2011-10-05,684132.0
2011-10-06,673406.0
2011-10-07,671632.0
2011-10-08,613416.0
2011-10-09,615444.0
2011-10-10,700586.0
2011-10-11,705574.0
2011-10-12,697835.0
2011-10-13,705658.0
2011-10-14,701442.0
2011-10-15,604042.0
2011-10-16,591149.0
2011-10-17,669891.0
2011-10-18,675975.0
2011-10-19,696836.0
2011-10-20,684510.0
2011-10-21,667222.0
2011-10-22,615151.0
2011-10-23,603822.0
2011-10-24,678163.0
2011-10-25,675768.0
2011-10-26,683507.0
2011-10-27,691936.0
2011-10-28,699621.0
2011-10-29,688424.0
2011-10-30,646861.0
2011-10-31,723620.0
2011-11-01,705245.0
2011-11-02,717450.0
2011-11-03,707619.0
2011-11-04,695235.0
2011-11-05,664871.0
2011-11-06,635415.0
2011-11-07,711775.0
2011-11-08,693912.0
2011-11-09,694717.0
2011-11-10,697482.0
2011-11-11,718473.0
2011-11-12,670471.0
2011-11-13,638270.0
2011-11-14,686568.0
2011-11-15,686281.0
2011-11-16,694739.0
2011-11-17,726774.0
2011-11-18,754944.0
2011-11-19,695051.0
2011-11-20,634225.0
2011-11-21,693691.0
2011-11-22,725637.0
2011-11-23,713087.0
2011-11-24,638684.0
2011-11-25,641619.0
2011-11-26,635625.0
2011-11-27,626581.0
2011-11-28,670013.0
2011-11-29,694612.0
2011-11-30,727781.0
2011-12-01,753704.0
2011-12-02,757316.0
2011-12-03,707465.0
2011-12-04,685386.0
2011-12-05,731742.0
2011-12-06,721547.0
2011-12-07,730456.0
2011-12-08,780960.0
2011-12-09,783218.0
2011-12-10,727443.0
2011-12-11,757316.0
2011-12-12,836122.0
2011-12-13,824357.0
2011-12-14,790521.0
2011-12-15,751900.0
2011-12-16,741999.0
2011-12-17,744579.0
2011-12-18,769138.0
2011-12-19,825001.0
2011-12-20,772701.0
2011-12-21,761823.0
2011-12-22,716850.0
2011-12-23,710479.0
2011-12-24,708914.0
2011-12-25,687649.0
2011-12-26,697222.0
2011-12-27,770530.0
2011-12-28,766981.0
2011-12-29,818034.0
2011-12-30,753196.0
2011-12-31,667671.0
2012-01-01,646102.0
2012-01-02,731116.0
2012-01-03,869261.0
2012-01-04,937660.0
2012-01-05,853910.0
2012-01-06,789504.0
2012-01-07,686790.0
2012-01-08,687083.0
2012-01-09,808018.0
2012-01-10,790926.0
2012-01-11,801188.0
2012-01-12,753212.0
2012-01-13,797119.0
2012-01-14,800686.0
2012-01-15,809327.0
2012-01-16,875405.0
2012-01-17,800565.0
2012-01-18,793415.0
2012-01-19,861421.0
2012-01-20,836927.0
2012-01-21,829078.0
2012-01-22,818846.0
2012-01-23,832103.0
2012-01-24,757299.0
2012-01-25,775226.0
2012-01-26,787632.0
2012-01-27,741969.0
2012-01-28,702479.0
2012-01-29,713147.0
2012-01-30,794801.0
2012-01-31,758862.0
2012-02-01,707431.0
2012-02-02,737731.0
2012-02-03,760358.0
2012-02-04,733060.0
2012-02-05,713052.0
2012-02-06,782281.0
2012-02-07,758885.0
2012-02-08,805116.0
2012-02-09,796066.0
2012-02-10,786552.0
2012-02-11,758137.0
2012-02-12,826666.0
2012-02-13,834836.0
2012-02-14,778184.0
2012-02-15,762266.0
2012-02-16,792612.0
2012-02-17,734631.0
2012-02-18,695978.0
2012-02-19,690849.0
2012-02-20,757636.0
2012-02-21,791008.0
2012-02-22,729851.0
2012-02-23,701702.0
2012-02-24,730025.0
2012-02-25,718711.0
2012-02-26,705051.0
2012-02-27,749896.0
2012-02-28,726813.0
2012-02-29,769607.0
2012-03-01,729015.0
2012-03-02,742688.0
2012-03-03,659704.0
2012-03-04,674586.0
2012-03-05,781613.0
2012-03-06,786326.0
2012-03-07,731429.0
2012-03-08,683067.0
2012-03-09,690221.0
2012-03-10,694660.0
2012-03-11,633624.0
2012-03-12,694827.0
2012-03-13,675013.0
2012-03-14,665693.0
2012-03-15,668898.0
2012-03-16,667670.0
2012-03-17,603031.0
2012-03-18,583527.0
2012-03-19,665065.0
2012-03-20,672109.0
2012-03-21,672412.0
2012-03-22,676500.0
2012-03-23,672855.0
2012-03-24,597602.0
2012-03-25,588042.0
2012-03-26,662220.0
2012-03-27,714998.0
2012-03-28,691040.0
2012-03-29,661351.0
2012-03-30,674192.0
2012-03-31,638563.0
2012-04-01,615725.0
2012-04-02,672644.0
2012-04-03,678884.0
2012-04-04,664517.0
2012-04-05,652475.0
2012-04-06,636341.0
2012-04-07,602265.0
2012-04-08,570487.0
2012-04-09,642616.0
2012-04-10,661115.0
2012-04-11,684569.0
2012-04-12,683508.0
2012-04-13,664552.0
2012-04-14,599982.0
2012-04-15,594034.0
2012-04-16,735609.0
2012-04-17,716545.0
2012-04-18,657047.0
2012-04-19,662208.0
2012-04-20,655692.0
2012-04-21,613035.0
2012-04-22,595348.0
2012-04-23,690045.0
2012-04-24,688884.0
2012-04-25,676276.0
2012-04-26,679985.0
2012-04-27,657298.0
2012-04-28,625429.0
2012-04-29,593383.0
2012-04-30,664461.0
2012-05-01,682755.0
2012-05-02,677348.0
2012-05-03,681808.0
2012-05-04,697663.0
2012-05-05,636365.0
2012-05-06,589580.0
2012-05-07,659680.0
2012-05-08,675417.0
2012-05-09,690332.0
2012-05-10,656187.0
2012-05-11,647641.0
2012-05-12,601908.0
2012-05-13,609762.0
2012-05-14,696562.0
2012-05-15,719709.0
2012-05-16,750089.0
2012-05-17,699495.0
2012-05-18,672493.0
2012-05-19,623191.0
2012-05-20,625664.0
2012-05-21,705680.0
2012-05-22,719775.0
2012-05-23,757649.0
2012-05-24,768827.0
2012-05-25,789979.0
2012-05-26,769128.0
2012-05-27,759914.0
2012-05-28,839562.0
2012-05-29,986757.0
2012-05-30,851775.0
2012-05-31,812737.0
2012-06-01,746329.0
2012-06-02,653600.0
2012-06-03,621161.0
2012-06-04,686469.0
2012-06-05,671832.0
2012-06-06,687746.0
2012-06-07,716310.0
2012-06-08,742912.0
2012-06-09,724954.0
2012-06-10,798178.0
2012-06-11,869194.0
2012-06-12,794662.0
2012-06-13,771593.0
2012-06-14,770219.0
2012-06-15,761149.0
2012-06-16,688268.0
2012-06-17,642779.0
2012-06-18,706977.0
2012-06-19,802936.0
2012-06-20,1010066.0
2012-06-21,1100403.0
2012-06-22,1038001.0
2012-06-23,837363.0
2012-06-24,796164.0
2012-06-25,847079.0
2012-06-26,732055.0
2012-06-27,774778.0
2012-06-28,901296.0
2012-06-29,1042662.0
2012-06-30,898303.0
2012-07-01,920973.0
2012-07-02,960631.0
2012-07-03,958354.0
2012-07-04,952687.0
2012-07-05,1090894.0
2012-07-06,1047089.0
2012-07-07,1058744.0
2012-07-08,990369.0
2012-07-09,961741.0
2012-07-10,934742.0
2012-07-11,940931.0
2012-07-12,942745.0
2012-07-13,930268.0
2012-07-14,836237.0
2012-07-15,903712.0
2012-07-16,1021437.0
2012-07-17,1084674.0
2012-07-18,1121169.0
2012-07-19,969866.0
2012-07-20,815526.0
2012-07-21,698330.0
2012-07-22,749904.0
2012-07-23,951450.0
2012-07-24,1033365.0
2012-07-25,917726.0
2012-07-26,974276.0
2012-07-27,1008530.0
2012-07-28,918678.0
2012-07-29,821879.0
2012-07-30,919289.0
2012-07-31,912827.0
2012-08-01,898316.0
2012-08-02,969409.0
2012-08-03,1018217.0
2012-08-04,966930.0
2012-08-05,968701.0
2012-08-06,990962.0
2012-08-07,926456.0
2012-08-08,972617.0
2012-08-09,1006386.0
2012-08-10,935963.0
2012-08-11,879589.0
2012-08-12,826708.0
2012-08-13,894069.0
2012-08-14,889044.0
2012-08-15,907897.0
2012-08-16,889212.0
2012-08-17,905278.0
2012-08-18,775997.0
2012-08-19,672635.0
2012-08-20,781933.0
2012-08-21,812306.0
2012-08-22,841183.0
2012-08-23,868338.0
2012-08-24,876231.0
2012-08-25,785911.0
2012-08-26,773968.0
2012-08-27,906265.0
2012-08-28,946465.0
2012-08-29,846908.0
2012-08-30,835445.0
2012-08-31,902743.0
2012-09-01,872439.0
2012-09-02,788646.0
2012-09-03,790135.0
2012-09-04,900358.0
2012-09-05,953404.0
2012-09-06,869327.0
2012-09-07,925726.0
2012-09-08,835025.0
2012-09-09,685589.0
2012-09-10,709432.0
2012-09-11,693300.0
2012-09-12,719592.0
2012-09-13,743491.0
2012-09-14,748426.0
2012-09-15,650732.0
2012-09-16,609065.0
2012-09-17,695435.0
2012-09-18,772753.0
2012-09-19,702739.0
2012-09-20,680060.0
2012-09-21,696474.0
2012-09-22,671015.0
2012-09-23,601536.0
2012-09-24,652802.0
2012-09-25,667832.0
2012-09-26,712337.0
2012-09-27,740022.0
2012-09-28,733985.0
2012-09-29,609931.0
2012-09-30,584561.0
2012-10-01,658165.0
2012-10-02,697538.0
2012-10-03,749014.0
2012-10-04,761473.0
2012-10-05,718550.0
2012-10-06,632473.0
2012-10-07,589151.0
2012-10-08,668940.0
2012-10-09,680132.0
2012-10-10,672098.0
2012-10-11,665171.0
2012-10-12,670522.0
2012-10-13,627038.0
2012-10-14,598018.0
2012-10-15,674229.0
2012-10-16,660455.0
2012-10-17,675750.0
2012-10-18,674104.0
2012-10-19,680881.0
2012-10-20,594838.0
2012-10-21,581729.0
2012-10-22,661827.0
2012-10-23,672851.0
2012-10-24,674682.0
2012-10-25,673342.0
2012-10-26,665644.0
2012-10-27,601189.0
2012-10-28,602158.0
2012-10-29,602962.0
2012-10-30,474457.0
2012-10-31,566452.0
2012-11-01,610851.0
2012-11-02,630160.0
2012-11-03,617956.0
2012-11-04,601550.0
2012-11-05,707176.0
2012-11-06,739647.0
2012-11-07,767327.0
2012-11-08,743152.0
2012-11-09,720243.0
2012-11-10,660066.0
2012-11-11,617500.0
2012-11-12,673650.0
2012-11-13,705329.0
2012-11-14,746348.0
2012-11-15,757388.0
2012-11-16,743189.0
2012-11-17,688431.0
2012-11-18,672761.0
2012-11-19,734157.0
2012-11-20,731412.0
2012-11-21,725485.0
2012-11-22,645382.0
2012-11-23,657810.0
2012-11-24,687685.0
2012-11-25,716081.0
2012-11-26,763348.0
2012-11-27,794350.0
2012-11-28,791281.0
2012-11-29,801562.0
2012-11-30,786067.0
2012-12-01,717186.0
2012-12-02,685880.0
2012-12-03,704376.0
2012-12-04,697723.0
2012-12-05,710180.0
2012-12-06,785869.0
2012-12-07,789936.0
2012-12-08,681945.0
2012-12-09,677848.0
2012-12-10,730505.0
2012-12-11,736159.0
2012-12-12,786085.0
2012-12-13,795696.0
2012-12-14,794935.0
2012-12-15,726717.0
2012-12-16,691317.0
2012-12-17,750771.0
2012-12-18,736845.0
2012-12-19,769114.0
2012-12-20,793092.0
2012-12-21,775538.0
2012-12-22,761261.0
2012-12-23,729931.0
2012-12-24,761421.0
2012-12-25,692875.0
2012-12-26,814644.0
2012-12-27,811042.0
2012-12-28,797212.0
2012-12-29,785034.0
2012-12-30,762766.0
2012-12-31,798210.0
2013-01-01,730587.0
2013-01-02,830969.0
2013-01-03,860384.0
2013-01-04,836589.0
2013-01-05,762490.0
2013-01-06,717233.0
2013-01-07,775191.0
2013-01-08,801814.0
2013-01-09,798156.0
2013-01-10,759603.0
2013-01-11,772840.0
2013-01-12,680578.0
2013-01-13,664968.0
2013-01-14,715764.0
2013-01-15,776644.0
2013-01-16,813496.0
2013-01-17,789741.0
2013-01-18,812816.0
2013-01-19,744443.0
2013-01-20,688939.0
2013-01-21,821338.0
2013-01-22,931795.0
2013-01-23,977596.0
2013-01-24,960253.0
2013-01-25,973238.0
2013-01-26,872879.0
2013-01-27,831735.0
2013-01-28,874443.0
2013-01-29,773572.0
2013-01-30,732805.0
2013-01-31,746314.0
2013-02-01,869349.0
2013-02-02,861260.0
2013-02-03,809553.0
2013-02-04,878528.0
2013-02-05,857497.0
2013-02-06,835124.0
2013-02-07,862262.0
2013-02-08,837517.0
2013-02-09,799097.0
2013-02-10,782197.0
2013-02-11,801620.0
2013-02-12,764786.0
2013-02-13,803505.0
2013-02-14,781484.0
2013-02-15,754249.0
2013-02-16,738691.0
2013-02-17,794624.0
2013-02-18,862803.0
2013-02-19,828749.0
2013-02-20,853171.0
2013-02-21,873851.0
2013-02-22,853596.0
2013-02-23,751231.0
2013-02-24,703051.0
2013-02-25,790717.0
2013-02-26,819301.0
2013-02-27,766874.0
2013-02-28,758430.0
2013-03-01,773538.0
2013-03-02,742800.0
2013-03-03,753502.0
2013-03-04,819587.0
2013-03-05,787081.0
2013-03-06,820828.0
2013-03-07,789629.0
2013-03-08,794701.0
2013-03-09,687366.0
2013-03-10,629573.0
2013-03-11,712814.0
2013-03-12,711804.0
2013-03-13,735728.0
2013-03-14,789567.0
2013-03-15,770599.0
2013-03-16,706583.0
2013-03-17,715314.0
2013-03-18,819202.0
2013-03-19,768495.0
2013-03-20,760844.0
2013-03-21,794432.0
2013-03-22,800664.0
2013-03-23,711466.0
2013-03-24,698880.0
2013-03-25,793190.0
2013-03-26,758962.0
2013-03-27,741489.0
2013-03-28,746041.0
2013-03-29,686883.0
2013-03-30,638066.0
2013-03-31,629584.0
2013-04-01,683730.0
2013-04-02,741014.0
2013-04-03,756447.0
2013-04-04,753194.0
2013-04-05,696097.0
2013-04-06,637192.0
2013-04-07,614333.0
2013-04-08,659673.0
2013-04-09,677930.0
2013-04-10,715572.0
2013-04-11,697270.0
2013-04-12,677884.0
2013-04-13,601079.0
2013-04-14,580892.0
2013-04-15,655386.0
2013-04-16,663335.0
2013-04-17,662126.0
2013-04-18,661685.0
2013-04-19,671782.0
2013-04-20,584827.0
2013-04-21,591046.0
2013-04-22,674111.0
2013-04-23,683226.0
2013-04-24,671746.0
2013-04-25,646737.0
2013-04-26,642004.0
2013-04-27,583089.0
2013-04-28,565576.0
2013-04-29,657614.0
2013-04-30,652441.0
2013-05-01,647375.0
2013-05-02,649159.0
2013-05-03,631575.0
2013-05-04,574753.0
2013-05-05,560036.0
2013-05-06,645243.0
2013-05-07,657973.0
2013-05-08,663416.0
2013-05-09,661260.0
2013-05-10,682161.0
2013-05-11,627515.0
2013-05-12,566614.0
2013-05-13,641276.0
2013-05-14,658723.0
2013-05-15,666467.0
2013-05-16,706452.0
2013-05-17,683062.0
2013-05-18,599174.0
2013-05-19,590210.0
2013-05-20,711577.0
2013-05-21,798699.0
2013-05-22,848073.0
2013-05-23,808306.0
2013-05-24,674572.0
2013-05-25,579918.0
2013-05-26,553778.0
2013-05-27,572973.0
2013-05-28,669958.0
2013-05-29,784069.0
2013-05-30,913150.0
2013-05-31,945622.0
2013-06-01,890579.0
2013-06-02,855489.0
2013-06-03,834061.0
2013-06-04,725940.0
2013-06-05,716208.0
2013-06-06,709488.0
2013-06-07,710162.0
2013-06-08,662408.0
2013-06-09,690772.0
2013-06-10,776445.0
2013-06-11,813980.0
2013-06-12,825815.0
2013-06-13,793814.0
2013-06-14,703588.0
2013-06-15,679101.0
2013-06-16,687085.0
2013-06-17,857272.0
2013-06-18,805213.0
2013-06-19,750123.0
2013-06-20,764260.0
2013-06-21,775087.0
2013-06-22,762452.0
2013-06-23,804565.0
2013-06-24,969631.0
2013-06-25,976632.0
2013-06-26,961707.0
2013-06-27,949167.0
2013-06-28,915122.0
2013-06-29,832138.0
2013-06-30,823495.0
2013-07-01,879323.0
2013-07-02,906218.0
2013-07-03,920825.0
2013-07-04,903495.0
2013-07-05,989122.0
2013-07-06,992296.0
2013-07-07,982787.0
2013-07-08,974476.0
2013-07-09,964947.0
2013-07-10,994582.0
2013-07-11,958543.0
2013-07-12,831808.0
2013-07-13,819338.0
2013-07-14,918256.0
2013-07-15,1077740.0
2013-07-16,1105885.0
2013-07-17,1113913.0
2013-07-18,1160801.0
2013-07-19,1182504.0
2013-07-20,1045683.0
2013-07-21,934751.0
2013-07-22,989882.0
2013-07-23,992856.0
2013-07-24,917655.0
2013-07-25,758001.0
2013-07-26,799283.0
2013-07-27,783221.0
2013-07-28,771843.0
2013-07-29,847503.0
2013-07-30,813359.0
2013-07-31,823058.0
2013-08-01,810102.0
2013-08-02,843839.0
2013-08-03,733004.0
2013-08-04,699779.0
2013-08-05,749507.0
2013-08-06,755723.0
2013-08-07,795789.0
2013-08-08,885488.0
2013-08-09,941003.0
2013-08-10,821790.0
2013-08-11,764160.0
2013-08-12,889020.0
2013-08-13,878332.0
2013-08-14,747884.0
2013-08-15,720115.0
2013-08-16,727779.0
2013-08-17,683314.0
2013-08-18,657879.0
2013-08-19,748694.0
2013-08-20,854072.0
2013-08-21,912579.0
2013-08-22,911326.0
2013-08-23,815731.0
2013-08-24,703399.0
2013-08-25,685477.0
2013-08-26,815018.0
2013-08-27,931445.0
2013-08-28,881709.0
2013-08-29,868427.0
2013-08-30,875026.0
2013-08-31,857349.0
2013-09-01,860667.0
2013-09-02,858501.0
2013-09-03,877776.0
2013-09-04,795484.0
2013-09-05,776711.0
2013-09-06,694243.0
2013-09-07,640415.0
2013-09-08,699855.0
2013-09-09,721916.0
2013-09-10,891436.0
2013-09-11,1017473.0
2013-09-12,949617.0
2013-09-13,773145.0
2013-09-14,602855.0
2013-09-15,588065.0
2013-09-16,680702.0
2013-09-17,653553.0
2013-09-18,659070.0
2013-09-19,677089.0
2013-09-20,692192.0
2013-09-21,639984.0
2013-09-22,606073.0
2013-09-23,646065.0
2013-09-24,656080.0
2013-09-25,661428.0
2013-09-26,668270.0
2013-09-27,660188.0
2013-09-28,596758.0
2013-09-29,582245.0
2013-09-30,661265.0
2013-10-01,693880.0
2013-10-02,733423.0
2013-10-03,739200.0
2013-10-04,770403.0
2013-10-05,730353.0
2013-10-06,709308.0
2013-10-07,743627.0
2013-10-08,654383.0
2013-10-09,653047.0
2013-10-10,665910.0
2013-10-11,666121.0
2013-10-12,596833.0
2013-10-13,576486.0
2013-10-14,643103.0
2013-10-15,656129.0
2013-10-16,664818.0
2013-10-17,684458.0
2013-10-18,647445.0
2013-10-19,592999.0
2013-10-20,574342.0
2013-10-21,657000.0
2013-10-22,659041.0
2013-10-23,677072.0
2013-10-24,696924.0
2013-10-25,700100.0
2013-10-26,644638.0
2013-10-27,610058.0
2013-10-28,690537.0
2013-10-29,685403.0
2013-10-30,689005.0
2013-10-31,676431.0
2013-11-01,664234.0
2013-11-02,593230.0
2013-11-03,586588.0
2013-11-04,729995.0
2013-11-05,718715.0
2013-11-06,683615.0
2013-11-07,681880.0
2013-11-08,710683.0
2013-11-09,670124.0
2013-11-10,638554.0
2013-11-11,703895.0
2013-11-12,756437.0
2013-11-13,794200.0
2013-11-14,767027.0
2013-11-15,734578.0
2013-11-16,645951.0
2013-11-17,615803.0
2013-11-18,666086.0
2013-11-19,719048.0
2013-11-20,764183.0
2013-11-21,767763.0
2013-11-22,708741.0
2013-11-23,676959.0
2013-11-24,790895.0
2013-11-25,858551.0
2013-11-26,827173.0
2013-11-27,785212.0
2013-11-28,740485.0
2013-11-29,751498.0
2013-11-30,765059.0
2013-12-01,723949.0
2013-12-02,758987.0
2013-12-03,750921.0
2013-12-04,755400.0
2013-12-05,720846.0
2013-12-06,721176.0
2013-12-07,731630.0
2013-12-08,807308.0
2013-12-09,845354.0
2013-12-10,859646.0
2013-12-11,877208.0
2013-12-12,902292.0
2013-12-13,883050.0
2013-12-14,831413.0
2013-12-15,781673.0
2013-12-16,873206.0
2013-12-17,895550.0
2013-12-18,876816.0
2013-12-19,847231.0
2013-12-20,770416.0
2013-12-21,673237.0
2013-12-22,641563.0
2013-12-23,694881.0
2013-12-24,748326.0
2013-12-25,774573.0
2013-12-26,825387.0
2013-12-27,808331.0
2013-12-28,728515.0
2013-12-29,708318.0
2013-12-30,777838.0
2013-12-31,817715.0
2014-01-01,776662.0
2014-01-02,858679.0
2014-01-03,943319.0
2014-01-04,911584.0
2014-01-05,830284.0
2014-01-06,827330.0
2014-01-07,1071667.0
2014-01-08,1017083.0
2014-01-09,905188.0
2014-01-10,869681.0
2014-01-11,734390.0
2014-01-12,705747.0
2014-01-13,786375.0
2014-01-14,761470.0
2014-01-15,783664.0
2014-01-16,810333.0
2014-01-17,811129.0
2014-01-18,785071.0
2014-01-19,792709.0
2014-01-20,800180.0
2014-01-21,903780.0
2014-01-22,1018126.0
2014-01-23,1006667.0
2014-01-24,1007503.0
2014-01-25,927886.0
2014-01-26,882979.0
2014-01-27,888860.0
2014-01-28,1004290.0
2014-01-29,1006746.0
2014-01-30,982313.0
2014-01-31,884589.0
2014-02-01,767315.0
2014-02-02,722491.0
2014-02-03,820689.0
2014-02-04,869377.0
2014-02-05,838563.0
2014-02-06,859374.0
2014-02-07,853329.0
2014-02-08,835499.0
2014-02-09,839866.0
2014-02-10,900606.0
2014-02-11,935624.0
2014-02-12,959834.0
2014-02-13,884757.0
2014-02-14,818868.0
2014-02-15,804859.0
2014-02-16,818933.0
2014-02-17,876152.0
2014-02-18,847012.0
2014-02-19,817050.0
2014-02-20,780365.0
2014-02-21,767926.0
2014-02-22,704563.0
2014-02-23,672105.0
2014-02-24,782300.0
2014-02-25,864776.0
2014-02-26,881524.0
2014-02-27,915402.0
2014-02-28,947214.0
2014-03-01,838236.0
2014-03-02,765345.0
2014-03-03,916604.0
2014-03-04,942750.0
2014-03-05,865249.0
2014-03-06,882216.0
2014-03-07,842829.0
2014-03-08,715544.0
2014-03-09,650927.0
2014-03-10,752508.0
2014-03-11,714141.0
2014-03-12,715551.0
2014-03-13,862825.0
2014-03-14,827393.0
2014-03-15,666246.0
2014-03-16,699023.0
2014-03-17,848184.0
2014-03-18,808008.0
2014-03-19,795227.0
2014-03-20,735174.0
2014-03-21,727504.0
2014-03-22,659376.0
2014-03-23,675128.0
2014-03-24,813966.0
2014-03-25,843537.0
2014-03-26,838362.0
2014-03-27,820027.0
2014-03-28,741739.0
2014-03-29,661032.0
2014-03-30,684968.0
2014-03-31,734105.0
2014-04-01,703857.0
2014-04-02,701451.0
2014-04-03,673780.0
2014-04-04,700918.0
2014-04-05,637970.0
2014-04-06,629386.0
2014-04-07,725415.0
2014-04-08,683307.0
2014-04-09,675576.0
2014-04-10,671448.0
2014-04-11,652562.0
2014-04-12,585268.0
2014-04-13,577401.0
2014-04-14,662476.0
2014-04-15,677220.0
2014-04-16,712966.0
2014-04-17,703327.0
2014-04-18,660957.0
2014-04-19,596481.0
2014-04-20,560692.0
2014-04-21,647601.0
2014-04-22,649825.0
2014-04-23,655274.0
2014-04-24,665608.0
2014-04-25,652576.0
2014-04-26,585162.0
2014-04-27,564407.0
2014-04-28,639789.0
2014-04-29,683522.0
2014-04-30,720034.0
2014-05-01,675817.0
2014-05-02,641105.0
2014-05-03,585237.0
2014-05-04,572552.0
2014-05-05,634547.0
2014-05-06,646375.0
2014-05-07,645792.0
2014-05-08,662782.0
2014-05-09,660193.0
2014-05-10,619913.0
2014-05-11,598799.0
2014-05-12,719716.0
2014-05-13,736901.0
2014-05-14,672175.0
2014-05-15,712162.0
2014-05-16,691107.0
2014-05-17,582125.0
2014-05-18,561661.0
2014-05-19,642986.0
2014-05-20,663006.0
2014-05-21,678976.0
2014-05-22,707181.0
2014-05-23,668072.0
2014-05-24,591003.0
2014-05-25,588914.0
2014-05-26,654379.0
2014-05-27,790082.0
2014-05-28,739151.0
2014-05-29,654003.0
2014-05-30,658778.0
2014-05-31,607678.0
2014-06-01,597548.0
2014-06-02,708646.0
2014-06-03,800588.0
2014-06-04,812241.0
2014-06-05,743583.0
2014-06-06,705165.0
2014-06-07,674391.0
2014-06-08,695851.0
2014-06-09,783793.0
2014-06-10,824590.0
2014-06-11,776381.0
2014-06-12,740712.0
2014-06-13,795347.0
2014-06-14,670371.0
2014-06-15,638825.0
2014-06-16,813912.0
2014-06-17,954226.0
2014-06-18,1027065.0
2014-06-19,874824.0
2014-06-20,776371.0
2014-06-21,685381.0
2014-06-22,686439.0
2014-06-23,798331.0
2014-06-24,840611.0
2014-06-25,928987.0
2014-06-26,917771.0
2014-06-27,867300.0
2014-06-28,778378.0
2014-06-29,766047.0
2014-06-30,885831.0
2014-07-01,989502.0
2014-07-02,1048807.0
2014-07-03,972192.0
2014-07-04,712449.0
2014-07-05,662271.0
2014-07-06,714012.0
2014-07-07,941292.0
2014-07-08,1007270.0
2014-07-09,930104.0
2014-07-10,890813.0
2014-07-11,876291.0
2014-07-12,840407.0
2014-07-13,862630.0
2014-07-14,942112.0
2014-07-15,921175.0
2014-07-16,847603.0
2014-07-17,801930.0
2014-07-18,783020.0
2014-07-19,721934.0
2014-07-20,725619.0
2014-07-21,842535.0
2014-07-22,911655.0
2014-07-23,985117.0
2014-07-24,860464.0
2014-07-25,793297.0
2014-07-26,752384.0
2014-07-27,828596.0
2014-07-28,864165.0
2014-07-29,744585.0
2014-07-30,741350.0
2014-07-31,798622.0
2014-08-01,815377.0
2014-08-02,717702.0
2014-08-03,705200.0
2014-08-04,840381.0
2014-08-05,888468.0
2014-08-06,839509.0
2014-08-07,810219.0
2014-08-08,772371.0
2014-08-09,740920.0
2014-08-10,757521.0
2014-08-11,829670.0
2014-08-12,809669.0
2014-08-13,827569.0
2014-08-14,755502.0
2014-08-15,707615.0
2014-08-16,666347.0
2014-08-17,696793.0
2014-08-18,784826.0
2014-08-19,826110.0
2014-08-20,852098.0
2014-08-21,862315.0
2014-08-22,812588.0
2014-08-23,690934.0
2014-08-24,684021.0
2014-08-25,793419.0
2014-08-26,851118.0
2014-08-27,899952.0
2014-08-28,850049.0
2014-08-29,736874.0
2014-08-30,689840.0
2014-08-31,803517.0
2014-09-01,872320.0
2014-09-02,995310.0
2014-09-03,905425.0
2014-09-04,888205.0
2014-09-05,936029.0
2014-09-06,910700.0
2014-09-07,725650.0
2014-09-08,734917.0
2014-09-09,733141.0
2014-09-10,765480.0
2014-09-11,832009.0
2014-09-12,741429.0
2014-09-13,628779.0
2014-09-14,578996.0
2014-09-15,656939.0
2014-09-16,680593.0
